originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
"jeg håber, at det under det portugisiske formandskab bliver muligt at befordre en god samarbejdsånd mellem institutionerne, hvilket også er det politiske budskab fra tampere, og at denne interinstitutionelle samarbejdsånd bliver fulgt op af de efterfølgende formandskaber.","i hope that in conjunction with the portuguese presidency it will be possible to achieve a clear spirit of interinstitutional cooperation, which is also the political message of tampere, and that this spirit of interinstitutional cooperation will be carried forward by subsequent presidencies.",Remove Character,"jeg håber, at det under det portugisiske formandskab bliver muligt at beforre en god samarbejdsånd mellem institutionerne, hvilket også er det politiske budskab fra tampere, og at denne interinstitutionelle samarbejdsånd bliver fulgt op af de efterfølgende formandskaber.",-1,0.9353695731020621,0.9755,0.967741935483871,0.967741935483871,0.9677419304838711,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.967741935483871,0.967741935483871,0.9677419304838711,NULL,NULL,da
"scoreboard, lyder på tysk næsten som skateboard.",scoreboard sounds like skateboard in german.,Swap characters,"scoreboard, lyder på tyks næsten som skateboard.",-1,0.5969491792019646,0.8819,0.8571428571428571,0.8571428571428571,0.8571428521428571,0.6666666666666666,0.6666666666666666,0.6666666616666668,0.8571428571428571,0.8571428571428571,0.8571428521428571,NULL,NULL,da
"jeg vil bare gerne understrege tre områder ud af mange, hvor der er behov for hurtige fremskridt.",i just want to highlight three areas among many where we need quick progress.,Remove Character,"jeg vil bare gerne understrge tre områder ud af mange, hvor der er behov for hurtige fremskridt.",-1,0.8492326635760689,0.9467,0.9411764705882353,0.9411764705882353,0.9411764655882354,0.875,0.875,0.874999995,0.9411764705882353,0.9411764705882353,0.9411764655882354,NULL,NULL,da
det portugisiske formandskab skal sætte en stopper for denne form for barbariske fremgangsmåder.,the portuguese presidency must put an end to this type of barbaric behaviour.,Duplicate character,det portugisiske formmandskab skal sætte en stopper for denne form for barbariske fremgangsmåder.,-1,0.8091067115702212,0.9269,0.9166666666666666,0.9166666666666666,0.9166666616666667,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.9166666666666666,0.9166666666666666,0.9166666616666667,NULL,NULL,da
på et mere overordnet plan bør dette formandskab danne grundlag for en begyndende omlægning af vores holdning og forhold til minoriteter og indvandrere.,"in more general terms, this presidency must start to change the behaviour and interaction of our people with minority groups and immigrants.",Remove Character,på et mere overordnet plan bør dette formandskab danne grundla for en begyndende omlægning af vores holdning og forhold til minoriteter og indvandrere.,-1,0.8843865924896842,0.958,0.9545454545454546,0.9545454545454546,0.9545454495454547,0.9090909090909091,0.9090909090909091,0.9090909040909091,0.9545454545454546,0.9545454545454546,0.9545454495454547,NULL,NULL,da
"den europæiske union er et økonomisk kraftcentrum, men vi er ikke i en situation, hvor vi kan belære andre, når det drejer sig om vores behandling af flygtninge.",the european union is an economic powerhouse but we are not in a position to pontificate when it comes to our treatment of refugees.,Negation,"den europæiske union er et økonomisk kraftcentrum, men vi er i en situation, hvor vi kan belære andre, når det drejer sig om vores behandling af flygtninge.",-1,0.9157103753711766,0.9717,1.0,0.9615384615384616,0.9803921518646674,0.9615384615384616,0.9259259259259259,0.9433962214168744,1.0,0.9615384615384616,0.9803921518646674,NULL,NULL,da
der er en forfærdelig racisme i vores samfund.,the level of racism in our society is terrifying.,Add random word,der svigt er en forfærdelig racisme i vores samfund.,-1,0.795637166192145,0.9836,0.8888888888888888,1.0,0.9411764656055364,0.75,0.8571428571428571,0.7999999950222222,0.8888888888888888,1.0,0.9411764656055364,NULL,NULL,da
"det har været noget af et chok for vores politiske ledere at opdage, at vi nu må tage vores del af de flygtninge, der så længe er strømmet ind i den europæiske union.",it has been a relative shock to our political leaders to find we must now take a share of the refugees that have been coming into the european union for a long time.,Swap characters,"det har været ngoet af et chok for vores politiske ledere at opdage, at vi nu må tage vores del af de flygtninge, der så længe er strømmet ind i den europæiske union.",-1,0.9257518071011758,0.9721,0.9666666666666667,0.9666666666666667,0.9666666616666667,0.9375,0.9375,0.937499995,0.9666666666666667,0.9666666666666667,0.9666666616666667,NULL,NULL,da
"hvordan forestiller man sig, at eu's institutioner, som i forvejen er belastet langt ud over deres bæreevne, kan realisere de ambitiøse projekter?","how is it envisaged that the eu' s institutions, which are already stretched well beyond their capacity, can bring the ambitious projects concerned to fruition?",Swap words,"hvordan forestiller man sig, at eu's institutioner, som i forvejen belastet er langt ud over deres bæreevne, kan realisere de ambitiøse projekter? ",-1,0.8757780041302399,0.9984,1.0,1.0,0.999999995,0.8571428571428571,0.8571428571428571,0.8571428521428571,0.9545454545454546,0.9545454545454546,0.9545454495454547,NULL,NULL,da
min tredje og sidste overvejelse vedrører unionens indsats udadtil på indvandrings- og asylområdet.,my third and final point relates to the external activities of the union in the field of immigration and asylum.,Duplicate character,min tredje og sidste overvejelse vedrører unionens indsats udadtil påå indvandrings- og asylområdet.,-1,0.7825422900366437,0.9269,0.9166666666666666,0.9166666666666666,0.9166666616666667,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.9166666666666666,0.9166666666666666,0.9166666616666667,NULL,NULL,da
mange af os her ser med stor optimisme på det næste halve år.,many of us of here are very optimistic about the next six months.,Duplicate Token,mange af os her ser med med stor optimisme på det næste halve år.,-1,0.8664515469216714,0.9915,1.0,1.0,0.999999995,0.9230769230769231,1.0,0.959999995008,1.0,1.0,0.999999995,NULL,NULL,da
"og vi må sikre os, at det i detaljen er anvendeligt, passende og relevant for de forskellige lande.","and we must make certain that the details are applicable, appropriate and relevant to the different countries.",Add random word,"og vi må sikre os, at det i detaljen er koster anvendeligt, passende og relevant for de forskellige lande.",-1,0.8747394842931362,0.9948,0.9444444444444444,1.0,0.9714285664326531,0.8888888888888888,0.9411764705882353,0.9142857092897959,0.9444444444444444,1.0,0.9714285664326531,NULL,NULL,da
"hr. formand, jeg vil gerne byde rådsformanden og hans kollega fra justitsområdet, hr. costa, velkommen og takke dem for den velkomst, de gav mit udvalg i lissabon i sidste uge, og de konstruktive møder, vi havde.","mr president, i would like to welcome the president-in-office and his colleague from the justice ministry, mr costa, and to thank them for the welcome they gave my committee in lisbon last week and the constructive meetings we enjoyed.",Duplicate Token,"hr . formand, jeg vil gerne byde rådsformanden og hans kollega fra justitsområdet, hr . costa, velkommen og takke dem for den velkomst, de gav mit mit udvalg i lissabon i sidste uge, og de konstruktive møder, vi havde.",-1,0.9604989522452908,0.9977,1.0,1.0,0.999999995,0.9722222222222222,1.0,0.9859154879587383,1.0,1.0,0.999999995,NULL,NULL,da
"for 200 år siden var det frihed, lighed og broderskab, og så gik det meget godt, indtil venstreorienterede regeringer satte lighed over de andre punkter.","two hundred years ago it was liberty, equality and fraternity, and things went along very well until the governments of the left raised equality above the others.",Remove Character,"for 200 år siden var det frihed, lighed og broderskab, og så gik det meget godt, indtil venstreorienterde regeringer satte lighed over de andre punkter.",-1,0.9061874434879645,0.9653,0.9545454545454546,0.9545454545454546,0.9545454495454547,0.9166666666666666,0.9166666666666666,0.9166666616666667,0.9545454545454546,0.9545454545454546,0.9545454495454547,NULL,NULL,da
"hr. formand, jeg vil gerne ligesom mine kolleger byde både repræsentanterne for rådet og kommissæren velkommen.","mr president, i would like to join my colleagues in welcoming the representatives of the council as well as the commissioner.",Remove Token,"hr ., jeg vil gerne ligesom mine kolleger byde både repræsentanterne for rådet og kommissæren velkommen.",-1,0.866397551781362,0.9517,0.9375,0.9375,0.937499995,0.8666666666666667,0.8666666666666667,0.8666666616666667,0.9375,0.9375,0.937499995,NULL,NULL,da
jeg indsendte den 23. december en skriftlig klage til kommissær vitorino.,i lodged a written complaint on the same subject to commissioner vitorino on 23 december.,Swap words,jeg indsendte den 23. december en skriftlig klage til vitorino. kommissær ,-1,0.7860753021519787,0.9922,1.0,1.0,0.999999995,0.8,0.8,0.7999999950000002,1.0,1.0,0.999999995,NULL,NULL,da
"vi mente, at eurodac blev en realitet.",we were of the opinion that eurodac was becoming a reality.,Swap characters,"vi mente, at eurodac blev en eralitet.",-1,0.7506238537503395,0.8819,0.8571428571428571,0.8571428571428571,0.8571428521428571,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.8571428571428571,0.8571428571428571,0.8571428521428571,NULL,NULL,da
"hvis de i dag fortæller os, hvordan de vil gå til værks, ville vi være særdeles tilfredse.","if you tell us today how you wish to proceed, you will be doing us a great service.",Remove Token,"hvis de i dag fortæller os, de vil gå til værks, ville vi være særdeles tilfredse.",-1,0.8578928092681435,0.9542,1.0,0.9375,0.967741930489074,0.9333333333333333,0.875,0.9032258014568159,1.0,0.9375,0.967741930489074,NULL,NULL,da
jeg nærer store forhåbninger til det portugisiske formandskab.,i have great expectations for the portuguese presidency.,Remove Character,jeg nærer store forhåbninger til det porugisiske formandskab.,-1,0.6606328636027614,0.8819,0.875,0.875,0.874999995,0.7142857142857143,0.7142857142857143,0.7142857092857143,0.875,0.875,0.874999995,NULL,NULL,da
"jeg sparer nogle sekunder, for jeg ville foreslå rådet, at vi fortsætter diskussionen på det næste møde i udvalget om borgernes friheder og rettigheder, retsvæsen og indre anliggender.","i will save a few seconds because i wanted to propose to the council that we continue the debate at the next meeting of the committee on citizens' rights and freedoms, justice and home affairs.",Replace Token with Random Word,"minde sparer nogle sekunder, for jeg ville foreslå rådet, at vi fortsætter diskussionen på det næste møde i udvalget om borgernes friheder og rettigheder, retsvæsen og indre anliggender.",-1,0.9671682101338347,0.9687,0.9629629629629629,1.0,0.9811320704734782,0.9629629629629629,0.9629629629629629,0.9629629579629629,0.9629629629629629,1.0,0.9811320704734782,NULL,NULL,da
der vil vi få lejlighed til at kommentere disse svar og til at udtrykke vores bekymringer også over for kommissionen.,then we will have the opportunity to comment on these replies and to express our concerns to the commission as well.,Remove Token,der vil vi få lejlighed til at kommentere disse svar og til at vores bekymringer også over for kommissionen.,-1,0.8656030552541708,0.9565,1.0,0.9444444444444444,0.9714285664326531,0.9411764705882353,0.8888888888888888,0.9142857092897959,1.0,0.9444444444444444,0.9714285664326531,NULL,NULL,da
"jeg håber også, at man gør det samme i forbindelse med den parlamentariske kontrol.",i also hope that the same is done in relation to parliamentary control.,Remove Token,"jeg også, at man gør det samme i forbindelse med den parlamentariske kontrol.",-1,0.8761560783209453,0.9423,1.0,0.9285714285714286,0.9629629579698218,0.9166666666666666,0.8461538461538461,0.879999995008,1.0,0.9285714285714286,0.9629629579698218,NULL,NULL,da
"hr. newton dunn, først vil jeg gerne sige, at jeg undlader sådanne bemærkninger af personlig karakter, som de indledte deres andet spørgsmål med, og at jeg vil være dem taknemmelig, hvis de fremover vil gøre det samme.","mr newton dunn, i would first like to say that i do not appreciate the kind of personal comments with which you started your second question, and i would be grateful if you could refrain from making such comments in future.",Add random word,"hr . newton dunn, først vil jeg gerne sige, at jeg undlader sådanne bemærkninger af personlig karakter, føj som de indledte deres andet spørgsmål med, og at jeg vil være dem taknemmelig, hvis de fremover vil gøre det samme.",-1,0.9419492177147062,0.9977,0.96875,1.0,0.984126979128244,0.9444444444444444,0.9714285714285714,0.9577464738742314,0.96875,1.0,0.984126979128244,NULL,NULL,da
"jeg tror, at kommissionens forslag må indeholde elementer, der tillader større åbenhed, hvad angår de forskellige institutioners virkemåde, men jeg mener også, at der altid er mulighed for forbedringer på dette felt.","i believe that the commission' s proposal should make provision for greater transparency in terms of the way the various institutions function, but i think that there is always room for improvement in this matter.",Duplicate Token,"jeg tror, at kommissionens forslag må indeholde elementer, der tillader større åbenhed, hvad angår de forskellige institutioners virkemåde, men jeg mener mener også, at der altid er mulighed for forbedringer på dette felt.",-1,0.9530683722038581,0.9973,1.0,1.0,0.999999995,0.96875,1.0,0.984126979128244,1.0,1.0,0.999999995,NULL,NULL,da
"selvfølgelig vil spørgsmålet om åbenhed hele tiden være på den europæiske dagsorden, og det står da selvfølgelig også på dagsordenen for denne regeringskonference.","it is obvious that transparency will be a permanent fixture on the european agenda and it will, of course, feature on the agenda of this intergovernmental conference.",Remove Character,"selvfølgelig vil spørgsmålet om åbenhed hele tidn være på den europæiske dagsorden, og det står da selvfølgelig også på dagsordenen for denne regeringskonference.",-1,0.8895260356363631,0.9597,0.9523809523809523,0.9523809523809523,0.9523809473809525,0.9090909090909091,0.9090909090909091,0.9090909040909091,0.9523809523809523,0.9523809523809523,0.9523809473809525,NULL,NULL,da
"jeg vil gerne nævne, at denne overdragelse ikke kommer til at øge presset på ansjosbestandene som helhed inden for det samlede fællesskabsområde.","i would like to state that this transfer will not increase the pressure of fishing on anchovy stocks overall, over the whole community fishing area.",Negation,"jeg vil gerne nævne, at denne overdragelse kommer til at øge presset på ansjosbestandene som helhed inden for det samlede fællesskabsområde.",-1,0.8843865924896842,0.962,1.0,0.9523809523809523,0.9756097511005354,0.95,0.9047619047619048,0.9268292632956573,1.0,0.9523809523809523,0.9756097511005354,NULL,NULL,da
i overensstemmelse med princippet om relativ stabilitet tildeler fordelingsnøglen for ansjos i det cantabriske hav 90% af bestanden til spanien og kun 10% til frankrig.,"in accordance with the principle of relative stability, 90% of stocks of anchovy in the bay of biscay are allocated to spain and only 10% to france.",Swap characters,i overensstemmelse med princippet om relativ stabilitet tildeler fordelingsnøglen for ansjos i det cantabriske hav 90% af bsetanden til spanien og kun 10% til frankrig.,-1,0.9025139799587886,0.9641,0.9565217391304348,0.9565217391304348,0.9565217341304348,0.9166666666666666,0.9166666666666666,0.9166666616666667,0.9565217391304348,0.9565217391304348,0.9565217341304348,NULL,NULL,da
"der er imidlertid også en ting, der bekymrer mig, nemlig at resultaterne er alt for få på trods af de gode og oprigtige hensigter fra den europæiske unions side.","however, there is some concern over the lack of progress made despite the good and honest intentions expressed by the european union.",Remove Character,"der er imidlertid også en ting, der bekymrer mig, nemli at resultaterne er alt for få på trods af de gode og oprigtige hensigter fra den europæiske unions side.",-1,0.9157103753711766,0.9686,0.9629629629629629,0.9629629629629629,0.9629629579629629,0.9285714285714286,0.9285714285714286,0.9285714235714286,0.9629629629629629,0.9629629629629629,0.9629629579629629,NULL,NULL,da
har rådet til hensigt at stille spørgsmålet om kosovos endelige status?,does the council intend to raise the question of the definitive status of kosovo?,Replace Character,har rådet til hensigt at otille spørgsmålet om kosovos endelige status?,-1,0.7348889200874658,0.9139,0.9090909090909091,0.9090909090909091,0.9090909040909091,0.8,0.8,0.7999999950000002,0.9090909090909091,0.9090909090909091,0.9090909040909091,NULL,NULL,da
"og det er her, jeg begynder at blive bange, for dette fører, i hvert fald delvist, til udstødelse.",you said that in lisbon you intend to discuss more dynamic and competitive development.,Remove Token,"og det er her, jeg begynder at blive bange, for dette fører, i hvert fald, til udstødelse.",-1,0.8787419089273848,0.9603,0.9411764705882353,0.8888888888888888,0.9142857092897959,0.875,0.8235294117647058,0.84848484348944,0.9411764705882353,0.8888888888888888,0.9142857092897959,NULL,NULL,da
"det er parat til at skride til handling på baggrund af forslag fra kommissionen på disse områder overalt, hvor eu har kompetence.",it is prepared to act on proposals by the commission in any area for which there is community competence.,Remove Character,"det er parat til at skride til hadling på baggrund af forslag fra kommissionen på disse områder overalt, hvor eu har kompetence.",-1,0.8843865924896842,0.958,0.95,0.95,0.9499999950000001,0.9047619047619048,0.9047619047619048,0.9047618997619049,0.95,0.95,0.9499999950000001,NULL,NULL,da
"er rådet klar over de sociale problemer, som forårsages af eu's fødevareeksport til udviklingslandene til priser, der ligger under produktionspriserne?",is the council aware of the social problems caused by the export of food by the eu to developing countries at prices below the cost of production?,Remove Character,"er rådet klar oer de sociale problemer, som forårsages af eu's fødevareeksport til udviklingslandene til priser, der ligger under produktionspriserne?",-1,0.8843865924896842,0.958,0.9473684210526315,0.9473684210526315,0.9473684160526316,0.8947368421052632,0.8947368421052632,0.8947368371052632,0.9473684210526315,0.9473684210526315,0.9473684160526316,NULL,NULL,da
"vi får se, om der er enighed. det vil snart vise sig.",it remains to be seen whether or not there is a consensus on this.,Replace Character,"vi fåc se, om der er enighed. det vil snart vise sig.",-1,0.8666415730847504,0.932,0.9166666666666666,0.9166666666666666,0.9166666616666667,0.8181818181818182,0.8181818181818182,0.8181818131818183,0.9166666666666666,0.9166666666666666,0.9166666616666667,NULL,NULL,da
jeg kan ikke forestille mig nogen bedre måde at gøre dette på.,i cannot think of a better way to do it.,Negation,jeg kan forestille mig nogen bedre måde at gøre dette på.,-1,0.7910665071754358,0.9281,1.0,0.9166666666666666,0.9565217341398866,0.9,0.8181818181818182,0.8571428521541952,1.0,0.9166666666666666,0.9565217341398866,NULL,NULL,da
jeg beder dem fatte dem i korthed.,i would ask him to be brief.,Remove Token,jeg beder dem fatte dem korthed.,-1,0.5946035575013605,0.8757,1.0,0.8333333333333334,0.9090909041322315,0.8,0.6666666666666666,0.7272727223140496,1.0,0.8333333333333334,0.9090909041322315,NULL,NULL,da
"det er ikke op til det portugisiske formandskab at give de julegaver, som alle gerne vil have, ikke mindst dem, som europa-parlamentet plager om.","it is not the portuguese presidency' s job to hand out the presents that everyone wants, especially those that the european parliament is asking for.",Negation,"det er op til det portugisiske formandskab at give de julegaver, som alle gerne vil have, mindst dem, som europa-parlamentet plager om.",-1,0.8135647684906822,0.9345,1.0,0.9523809523809523,0.9756097511005354,0.9047619047619048,0.8260869565217391,0.8636363586466943,1.0,0.9523809523809523,0.9756097511005354,NULL,NULL,da
b5-0005/2000 af désir m.fl. til kommissionen om kommissionens holdning til tanken om en kapitalafgift.,"the oral question (b5-0005/2000) by mr désir and others, to the commission, on the commission position on the idea of a capital tax.",Remove Token,b5-0005/2000 af m.fl . til kommissionen om kommissionens holdning til tanken om en kapitalafgift.,-1,0.8371170098777919,0.9423,1.0,0.9230769230769231,0.959999995008,0.9230769230769231,0.8571428571428571,0.8888888838957477,1.0,0.9230769230769231,0.959999995008,NULL,NULL,da
"man hører ofte indvendinger om, at en sådan afgift ville blive omgået, men det gælder for samtlige skatter og afgifter.","one of the most common objections is that such a tax would be too complex, but this could be said of any tax.",Replace Character,"man hører ofte indvendinger om, at en sådan afgift ville blive omgået, men det gwlder for samtlige skatter og afgifter.",-1,0.8787419089273848,0.9562,0.95,0.95,0.9499999950000001,0.8947368421052632,0.8947368421052632,0.8947368371052632,0.95,0.95,0.9499999950000001,NULL,NULL,da
"jeg mener, at den europæiske union skal tage initiativet, og at den - som det fremgår af beslutningsforslaget - skal fremlægge dette initiativ ved g7, da det først og fremmest er et politisk spørgsmål.","the european union must take the initiative and must also, as demanded in the motion, propose this initiative to the g7 because it is primarily a political question.",Add random word,"jeg mener, at den ar europæiske union skal tage initiativet, og at den - som det fremgår af beslutningsforslaget - skal fremlægge dette initiativ ved g7, da det først og fremmest er et politisk spørgsmål.",-1,0.9325260649618223,0.9973,0.9655172413793104,1.0,0.9824561353524162,0.9393939393939394,0.96875,0.9538461488473374,0.9655172413793104,1.0,0.9824561353524162,NULL,NULL,da
"når man tager det betydelige omfang af de kortfristede finansielle strømme i betragtning, ville endog en lav nominel tobin-afgift indbringe betydelige beløb i skatteindkomster.","taking into account the considerable volume of short-term financial streams, even a low nominal tobin tax would yield respectable sums of tax revenue.",Swap words,"når man det tager betydelige omfang af de kortfristede finansielle strømme i betragtning, ville endog en lav nominel tobin-afgift indbringe betydelige beløb i skatteindkomster. ",-1,0.8822299512378196,0.9982,0.9565217391304348,1.0,0.977777772780247,0.8333333333333334,0.8695652173913043,0.8510638247894976,0.9130434782608695,0.9545454545454546,0.9333333283358024,NULL,NULL,da
"men det skal siges til spørgerne, at ikke al ustabilitet - således som kommissæren nu så overvældende har meddelt os - er en følge af spekulation.","but the people asking the question need to know that not every instance of instability, as the commissioner has just so impressively told us, is the result of speculation.",Negation,"men det skal siges til spørgerne, at al ustabilitet - således som kommissæren nu så overvældende har meddelt os - er en følge af spekulation.",-1,0.9025139799587886,0.9675,1.0,0.96,0.9795918317367763,0.9583333333333334,0.92,0.9387755052061642,1.0,0.96,0.9795918317367763,NULL,NULL,da
den såkaldte tobin tax kunne hverken forhindre eøs-krisen i 1992 og 1993 eller de sydøstasiatiske valutakriser i 1997.,the tobin tax would not have been able to prevent the crises in the eea in 1992 and 1993 or the crises in the south-east asian currencies in 1997.,Duplicate character,den såkaldte tobin tax kunne hverken forhindre eøs-krisen i 1992 og 1993 eller de sydøstasiatiske valutakrisser i 1997.,-1,0.8492326635760689,0.9467,0.9411764705882353,0.9411764705882353,0.9411764655882354,0.8823529411764706,0.8823529411764706,0.8823529361764706,0.9411764705882353,0.9411764705882353,0.9411764655882354,NULL,NULL,da
"jeg mener, at dette på mange måder er den forkerte vej.",i consider this to be the wrong way forward for several reasons.,Remove Character,"jeg mener, at ette på mange måder er den forkerte vej.",-1,0.7611606003349892,0.9209,0.9090909090909091,0.9090909090909091,0.9090909040909091,0.8,0.8,0.7999999950000002,0.9090909090909091,0.9090909090909091,0.9090909040909091,NULL,NULL,da
for det andet er spekulativ kapital svær at identificere.,"secondly, speculative capital is extremely difficult to identify.",Duplicate Token,for det andet er spekulativ kapital kapital svær at identificere.,-1,0.8045268749630641,0.9861,1.0,1.0,0.999999995,0.8888888888888888,1.0,0.9411764656055364,1.0,1.0,0.999999995,NULL,NULL,da
"for det fjerde kan denne foranstaltning næppe gennemføres rent teknisk, og den fører til omfattende bureaukrati og administration og ukontrollerbarhed.","fourthly, technically speaking, this measure is highly impracticable and will result in a great deal of bureaucracy and administration and be impossible to control.",Duplicate Token,"for for det fjerde kan denne foranstaltning næppe gennemføres rent teknisk, og den fører til omfattende bureaukrati og administration og ukontrollerbarhed.",-1,0.9555630362682843,0.9954,1.0,1.0,0.999999995,0.95,1.0,0.9743589693622617,1.0,1.0,0.999999995,NULL,NULL,da
"det drejer sig om en kontrol af nationale love, om de er i overensstemmelse med basel-udvalgets bestemmelser, og om hvordan disse i større grad kan udbredes.",we need to examine national laws in order to check that they comply with the rules of the basle committee and how the dissemination of these rules can be stepped up.,Add random word,"det drejer sig om en kontrol af nationale love, om de er i gnidsel overensstemmelse med basel-udvalgets bestemmelser, og om hvordan disse i større grad kan udbredes.",-1,0.9107694288935767,0.9964,0.9583333333333334,1.0,0.9787233992575827,0.9230769230769231,0.96,0.9411764655901577,0.9583333333333334,1.0,0.9787233992575827,NULL,NULL,da
"kapitalmarkedet har ikke brug for usikkerhed fra vores side, kapitalmarkedet har brug for klarhed fra vores side. derfor afviser vi punkt 9 og kræver en separat afstemning.","the capital markets do not want uncertainty from us, they want clarity; which is why we reject point 9 and call for a split vote.",Negation,"kapitalmarkedet har brug for usikkerhed fra vores side, kapitalmarkedet har brug for klarhed fra vores side . derfor afviser vi punkt 9 og kræver en separat afstemning.",-1,0.9193227152249185,0.9697,1.0,0.9523809523809523,0.9756097511005354,1.0,0.9130434782608695,0.9545454495557851,1.0,0.9523809523809523,0.9756097511005354,NULL,NULL,da
"her må vi spørge, hvilke instrumenter vi kan benytte for virkelig at få skabt en vis orden på dette område, som hidtil har manglet.",we must ask what instruments we can use in order to create the order here which has been missing in the past.,Swap characters,"her må vi spørge, hvilke instrumenter vi kan benytte for virkelig at få skabt en vis orden på dette område, som hidtil har manglte.",-1,0.9304899483313593,0.9627,0.9565217391304348,0.9565217391304348,0.9565217341304348,0.9565217391304348,0.9565217391304348,0.9565217341304348,0.9565217391304348,0.9565217391304348,0.9565217341304348,NULL,NULL,da
"for det første er der ikke noget bevis for, at beskatning af internationale kapitalstrømme kan reducere faren for kapitalflugt eller ustabilitet på de internationale markeder.","firstly, there is no evidence that the tax on international capital movements could reduce the dangers of volatility and instability in the international markets.",Negation,"for det første er der noget bevis for, at beskatning af internationale kapitalstrømme kan reducere faren for kapitalflugt eller ustabilitet på de internationale markeder.",-1,0.8985396083419646,0.9663,1.0,0.9565217391304348,0.977777772780247,0.9565217391304348,0.9166666666666666,0.9361702077682209,1.0,0.9565217391304348,0.977777772780247,NULL,NULL,da
"det er det, der ligger til grund for det voksende antal fusioner, virksomhedsopkøb og virksomhedsomstruktureringer.","by putting finance at the helm, this has reinforced the demands of profitability and toughened the operating conditions everywhere.",Swap characters,"det er det, der ligger til grund for det voksende antal fusioner, virksomhedsopkøb og virksomhedosmstruktureringer.",-1,0.8915993127600096,0.9437,0.9285714285714286,0.9285714285714286,0.9285714235714286,0.9285714285714286,0.9285714285714286,0.9285714235714286,0.9285714285714286,0.9285714285714286,0.9285714235714286,NULL,NULL,da
"under alle omstændigheder mener jeg, at europa-parlamentet ville vinde ære ved at gøre sig til ekko for borgernes vilje til at styre verden i retning af velfærd for alle.","in any case, the european parliament would be honoured to take up the call of the people to control the world in order to achieve a sense of well-being for everyone.",Add random word,"under alle omstændigheder mener jeg, at kollega europa-parlamentet ville vinde ære ved at gøre sig til ekko for borgernes vilje til at styre verden i retning af velfærd for alle.",-1,0.9167409308877169,0.9967,0.96,1.0,0.9795918317367763,0.9310344827586207,0.9642857142857143,0.9473684160541707,0.96,1.0,0.9795918317367763,NULL,NULL,da
"desuden, selv hvis man kom til international fællesforståelse for indførelsen, ville der stadig være spørgsmålet om fordelingen af afgiftsindtægten.","furthermore, although there might be international consensus on the introduction of the scheme, the question would remain regarding how the tax revenue would be distributed.",Swap words,"desuden, selv hvis man kom international til fællesforståelse for indførelsen, ville der stadig være spørgsmålet om fordelingen af afgiftsindtægten. ",-1,0.8431006187347456,0.997,0.95,1.0,0.9743589693622617,0.7894736842105263,0.8333333333333334,0.8108108058144633,0.9,0.9473684210526315,0.9230769180802104,NULL,NULL,da
derfor - som karas allerede så udmærket har konstateret - modsætter vores gruppe sig kategorisk indførelsen af tobin-afgiften.,"hence, as mr karas has stated to his credit, our group is resolutely opposed to the introduction of the tobin tax.",Remove Character,derfor - som karas allerede så udmærkt har konstateret - modsætter vores gruppe sig kategorisk indførelsen af tobin-afgiften.,-1,0.8492326635760689,0.9467,0.9411764705882353,0.9411764705882353,0.9411764655882354,0.8823529411764706,0.8823529411764706,0.8823529361764706,0.9411764705882353,0.9411764705882353,0.9411764655882354,NULL,NULL,da
"hvad der er nødvendigt er at smide noget grus i maskineriet for valutaspekulanter, børsmæglere og optionshandlere.","what is necessary is to throw some sand into the wheels of the currency speculators, stockbrokers and option traders.",Remove Character,"hvad der er nødvendigt er at smide noget grs i maskineriet for valutaspekulanter, børsmæglere og optionshandlere.",-1,0.8394327083733336,0.9437,0.9333333333333333,0.9333333333333333,0.9333333283333335,0.8666666666666667,0.8666666666666667,0.8666666616666667,0.9333333333333333,0.9333333333333333,0.9333333283333335,NULL,NULL,da
"det er det, vi mangler, hr. kommissær. den politiske vilje til at tage det første skridt til at bekæmpe spekulation.","that is what we are lacking, commissioner: the political will to make a start in tackling speculation.",Remove Character,"det er det, vi mangler, hr. kommissær. den politiske vilje til at tag det første skridt til at bekæmpe spekulation.",-1,0.8895260356363631,0.9597,0.9411764705882353,0.9411764705882353,0.9411764655882354,0.8888888888888888,0.8888888888888888,0.888888883888889,0.9411764705882353,0.9411764705882353,0.9411764655882354,NULL,NULL,da
det er den samme omgang møg!,they are all tarred with the same dirty brush!,Remove Character,det e den samme omgang møg!,-1,0.6434588841607617,0.8413,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.6,0.6,0.5999999950000001,0.8333333333333334,0.8333333333333334,0.8333333283333335,NULL,NULL,da
vi har brug for en tobin tax for at kunne gribe ind med et kontrolinstrument!,we need a tobin tax to give us a fiscal instrument with which we can intervene.,Remove Token,vi har brug for en tobin for at kunne gribe ind med et kontrolinstrument!,-1,0.8153551038173115,0.9423,1.0,0.9285714285714286,0.9629629579698218,0.9230769230769231,0.8571428571428571,0.8888888838957477,1.0,0.9285714285714286,0.9629629579698218,NULL,NULL,da
