originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
"it is equally incredible that the entire chechen population can be taken hostage by a former kgb man who is acting as if the bolsheviks and communists were still in power, as a kgb agent, in other words.","det er ligeledes ufatteligt, at hele det tjetjenske folk bliver taget som gidsler af en kgb-mand, som reagerer som under bolsjevik- og kommunisttiden, altså som en ægte kgb-mand.",Letter Duplication,"it is equally incredible that the entire chechen population can be taken hostage by a former kgb man who is acting as if the bbolsheviks and communists were still in power, as a kgb agent, in other words.","(0.99, 0.99)",0.935369573102062,0.9755,0.96875,0.96875,0.968749995,0.945945945945946,0.945945945945946,0.945945940945946,0.96875,0.96875,0.968749995,0.99,0.99,en
"how do the council and the commission feel that they can, within the framework of the stabilisation and association process for south east europe, lend support to steiner's noble efforts to make mitrovica into 'a normal european town'?","hvordan agter rådet og kommissionen derfor inden for rammerne af stabiliserings- og associeringsprocessen for sydøsteuropa at støtte steiners prægtige bestræbelser på at gøre mitrovica til ""en normal europæisk by""?",Word Replacement,"how do the council and the commission mammas that they can, within the framework of the stabilisation and association process for south east europe, lend support to steiner's noble efforts to make mitrovica into' a normal european town'?","(0.95, 0.95)",0.940028651976138,0.9772,0.9090909090909092,0.9090909090909092,0.9090909040909092,0.8648648648648649,0.8648648648648649,0.864864859864865,0.9090909090909092,0.9090909090909092,0.9090909040909092,0.95,0.95,en
"the next item is the debate on the report (a5-0354/2002) by mrs schroedter, on behalf of the committee on regional policy, transport and tourism, on the first progress report on economic and social cohesion (com(2002)46 - c5-0198/2002 - 2002/2094(cos)).","næste punkt på dagsordenen er betænkning (a5-0354/2002) af schroedter for udvalget om regionalpolitik, transport og turisme om kommissionens første situationsrapport om økonomisk og social samhørighed (kom(2002) 46 - c5-0198/2002 - 2002/2094(cos)).",Letter Order Swapping,"the next item is the debate on the report (a5-0354/2002) by mrs schroedter, on behalf of the committee on regional poilcy, transport and tourism, on the first progress report on economic and social cohesion (com(2002)46 - c5-0198/2002 - 2002/2094(cos)).","(0.99, 0.99)",0.951643331352254,0.9815,0.9642857142857144,0.9642857142857144,0.9642857092857144,0.945945945945946,0.945945945945946,0.945945940945946,0.9642857142857144,0.9642857142857144,0.9642857092857144,0.99,0.99,en
"that is why it is our job to develop a concept which will function in line with the basic principles i have mentioned and which can at the same time manage with the same financial resources, in relative terms.","derfor er det netop vores opgave at udvikle et koncept, som virker efter de nævnte grundprincipper og samtidig kan klare sig med de samme finansielle ressourcer, forholdsmæssigt set.",Letter Duplication,"that is why it is our job to develop a concept which will function in line with the basic principles i have mentioned and which can at the same time manage with the same financial resourrces, in relative terms.","(1.00, 1.00)",0.935369573102062,0.9755,0.96875,0.96875,0.968749995,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.96875,0.96875,0.968749995,1.0,1.0,en
i believe it is the imminent risks and historic projects of the european union - the forthcoming great enlargement and the convention's fundamental reform of the eu - that make it necessary to consider whether yesterday's objectives have been achieved.,"jeg mener, at det netop i betragtning af de fremtidige risici og historiske projekter i eu - den næste store udvidelse og den grundlæggende reform af unionen som led i konventet - er nødvendigt at kontrollere, om målene fra i går nu også blev nået.",Word Replacement,i believe it is the imminent risks and historic projects of the european union - the forthcoming great enlargement catamnestic the convention's fundamental reform of the eu - that make it necessary to consider whether yesterday's objectives have been achieved.,"(0.95, 0.95)",0.9385522307631308,0.9763,1.0,0.9696969696969696,0.984615379616568,0.9473684210526316,0.9473684210526316,0.9473684160526316,1.0,0.9696969696969696,0.984615379616568,0.95,0.95,en
"first of all, i agree with commissioner bolkestein and mr karas that it is decisively important for the functioning of the internal market - for the benefit of both citizens and businesses - that directives are implemented on schedule.","først og fremmest er jeg enig med kommissær bolkestein og hr. karas i, at gennemførelse af direktiver til tiden er af afgørende betydning for det indre markeds funktion - til gavn for både borgere og virksomheder.",Random Word Addition,"first of all, i agree with commissioner bolkestein and mr karas that it is decisively important for the functioning of the internal market - for the benefit of both citizens and businesses - that directives are vermicide implemented on schedule.","(0.95, 0.95)",0.9370011451812968,0.9975,1.0,0.96875,0.984126979128244,0.972972972972973,0.9473684210526316,0.9599999950008888,1.0,0.96875,0.984126979128244,0.95,0.95,en
"with regard to the internal market for services, in particular, i can tell you that it is anticipated that the council will adopt conclusions regarding the report on barriers at the meeting of the competitiveness council on 14-15 november 2002.","særlig med hensyn til det indre marked for tjenesteydelser kan jeg oplyse, at det forventes, at rådet vedtager konklusioner om barriererapporten på rådsmødet om konkurrenceevne den 14.-15. november 2002.",Letter Removal,"with regard to the internal market for services, in particular, i can tell you that it is anticipated that the council will adopt conclusions regarding the report on bariers at the meeting of the competitiveness council on 14-15 november 2002.","(1.00, 1.00)",0.9385522307631308,0.9767,0.9696969696969696,0.9696969696969696,0.96969696469697,0.9487179487179488,0.9487179487179488,0.9487179437179488,0.9696969696969696,0.9696969696969696,0.96969696469697,1.0,1.0,en
"secondly, as it now needs revising, what do we do about the rules laid down to this end by article 48 of the treaty on european union, the aim of which, in particular, is to ensure debate and transparency?","for det andet, eftersom det nu findes nødvendigt at foretage en traktatændring, hvad gør vi så med de regler, der fastlægges desangående i artikel 48 i traktaten om den europæiske union, og som især tager sigte på at sikre debat og gennemskuelighed?",Letter Duplication,"secondly, as it now needs revising, what do we do abbout the rules laid down to this end by article 48 of the treaty on european union, the aim of which, in particular, is to ensure debate and transparency?","(0.99, 0.95)",0.9414356817218076,0.9777,0.9705882352941176,0.9705882352941176,0.9705882302941176,0.9473684210526316,0.9473684210526316,0.9473684160526316,0.9705882352941176,0.9705882352941176,0.9705882302941176,0.99,0.95,en
"does it not agree that this action runs absolutely counter to the principle of mutual respect and good faith between these institutions in the legislative process, as set out in the treaties and endorsed by the court of justice?","er det ikke helt i modstrid med det princip om gensidig respekt og god tro mellem institutionerne i lovgivningsproceduren, der er fastsat i traktaterne og godkendt af domstolen?",Negation Removal,"does it agree that this action runs absolutely counter to the principle of mutual respect and good faith between these institutions in the legislative process, as set out in the treaties and endorsed by the court of justice?","(0.98, 0.95)",0.9427980844332324,0.9779,0.9696969696969696,1.0,0.984615379616568,0.945945945945946,0.9722222222222222,0.9589041045899794,0.9696969696969696,1.0,0.984615379616568,0.98,0.95,en
"o'neil attests to this; experts from the british ministry of agriculture produced a report showing that british waters were literally teeming with fish, whilst there were very few within the fishing limits of the present community countries.","o'neil bevidner dette. eksperter fra det britiske landbrugsministerium udarbejdede en rapport, som viste, at de britiske farvande bogstavelig talt vrimlede med fisk, mens der var meget få fisk inden for de nuværende eu-medlemsstaters fiskerigrænser.",Word Duplication,"o'neil attests to this; experts from the british ministry of agriculture produced a report showing that british british waters were literally teeming with fish, whilst there were very few within the fishing limits of the present community countries.","(0.99, 0.99)",0.9548289513528868,0.997,1.0,1.0,0.999999995,1.0,0.972972972972973,0.986301364863952,1.0,1.0,0.999999995,0.99,0.99,en
"the european commission's proposal on the timetable for the reform of the common fisheries policy advocates permanently maintaining the prohibition of fishing within 12 miles - a proposal, by the way, whose legal validity has been called into question.","europa-kommissionen er i sit forslag til en tidsplan for reformen af den fælles fiskeripolitik fortaler for at fastholde et permanent forbud mod fiskeri inden for 12-sømilezonen - et forslag, hvis retsgyldighed der allerede er sat spørgsmålstegn ved.",Word Replacement,"the european commission's proposal on the timetable for the reform of the common fisheries policy advocates permanently maintaining the prohibition aphthic fishing within 12 miles - a proposal, by the way, whose legal validity has been called into question.","(0.98, 0.95)",0.9385522307631308,0.9763,1.0,0.9705882352941176,0.9850746218667856,0.9473684210526316,0.9473684210526316,0.9473684160526316,1.0,0.9705882352941176,0.9850746218667856,0.98,0.95,en
"in 23 days' time in copenhagen, we shall hopefully conclude the accession negotiations with 10 candidate countries, give impetus to the negotiations with bulgaria and romania and take a decision about the next phase of turkey's candidacy.","om 23 dage skal vi i københavn forhåbentligt sætte punktum for tiltrædelsesforhandlingerne med 10 kandidatlande, skabe fremdrift i forhandlingerne med bulgarien og rumænien og træffe beslutning om den næste fase i tyrkiets kandidatur.",Letter Duplication,"in 23 days' time in copenhagen, we shall hopefully conclude the acccession negotiations with 10 candidate countries, give impetus to the negotiations with bulgaria and romania and take a decision about the next phase of turkey's candidacy.","(1.00, 1.00)",0.9370011451812968,0.9761,0.967741935483871,0.967741935483871,0.9677419304838712,0.9428571428571428,0.9428571428571428,0.942857137857143,0.967741935483871,0.967741935483871,0.9677419304838712,1.0,1.0,en
"there will be no package of proposals applying to all of them, but we will be meeting each country halfway and attempting to give sufficient attention to those of each country's problems that are still on the table.","der vil ikke være en forslagspakke, som så skal være gyldig for alle, men vi vil gå til hvert enkelt land og forsøge for hvert enkelt land at tale dækkende om de problemer, der stadig er aktuelle.",Word Order Swapping,"there will be no package of proposals applying to all of them, but we will be meeting each country halfway and attempting to give sufficient attention to those of each country's problems that still are on the table. ","(0.99, 0.95)",0.9214438554340222,0.9995,1.0,0.96875,0.984126979128244,0.9166666666666666,0.8918918918918919,0.904109584042034,0.967741935483871,0.9375,0.952380947382212,0.99,0.95,en
"it must possess structures of central government strong enough to realise and enforce community law, and it must adhere to and defend our core values and principles, these being democracy, human rights, the protection of minorities and so on.","det skal have strukturer, centrale regeringsstrukturer, der er stærke nok til at gennemføre og sætte fællesskabsretten igennem. og det skal beskytte og respektere vores grundlæggende værdier og principper, som er demokrati, menneskerettigheder, beskyttelse af mindretal osv.",Letter Replacement,"it must possess structures of central government strong enough to realise and enforce community law, and it must adhere to and defend our core values and principles, these being democracy, human rightq, the protection of minorities and so on.","(0.99, 0.95)",0.940028651976138,0.9772,0.967741935483871,0.967741935483871,0.9677419304838712,0.945945945945946,0.945945945945946,0.945945940945946,0.967741935483871,0.967741935483871,0.9677419304838712,0.99,0.95,en
the commissioner's powerful leadership has accepted no obstacle that would delay enlargement and he and his team have successfully tackled and overcome immense and daunting problems and have brought us to the happy position we enjoy today.,"kommissæren har under sit stærke lederskab ikke accepteret forhindringer, som ville forsinke udvidelsen, og han og hans hold har på bedste måde håndteret og overvundet enorme problemer og bragt os i den lykkelige situation, som vi står i dag.",Letter Removal,the commissioner's poerful leadership has accepted no obstacle that would delay enlargement and he and his team have successfully tackled and overcome immense and daunting problems and have brought us to the happy position we enjoy today.,"(0.99, 0.95)",0.931838481115484,0.9743,0.967741935483871,0.967741935483871,0.9677419304838712,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.967741935483871,0.967741935483871,0.9677419304838712,0.99,0.95,en
"this is a question that we could ask, like many others, and that is why i believe that we must assess the copenhagen criteria with a degree of indulgence and throw the doors of our europe wide open.","det er et af de spørgsmål, vi burde stille os selv, og det er også baggrunden for, at jeg mener, vi bør vurdere københavnskriterierne med lempe og åbne dørene til europa.",Word Replacement,"this is a question that we could ask, like many others, and that is why i believe that we must assess the copenhagen paradidymal with a degree of indulgence and throw the doors of our europe wide open.","(0.90, 0.95)",0.935369573102062,0.9755,0.9666666666666668,0.9666666666666668,0.9666666616666668,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.9666666666666668,0.9666666666666668,0.9666666616666668,0.9,0.95,en
"in other words, we feel that political union with turkey is out of the question, not least in that, if turkey were to become part of europe, the european union would then have direct borders with iraq, iran and syria.","vi er kort sagt af den opfattelse, at der ikke bør indgås en politisk union med tyrkiet, også fordi tyrkiets optagelse i eu ville betyde, at eu kom til at grænse direkte op til irak, iran og syrien.",Negation Removal,"in other words, we feel that political union with turkey is out of the question, least in that, if turkey were to become part of europe, the european union would then have direct borders with iraq, iran and syria.","(0.98, 0.95)",0.9432691605012544,0.9803,0.9705882352941176,1.0,0.9850746218667856,0.9487179487179488,0.9736842105263158,0.9610389560398044,0.9705882352941176,1.0,0.9850746218667856,0.98,0.95,en
"mr president, i am in favour of the enlargement of the european union to include the whole of geographical europe and beyond, but if the major powers that dominate the european union enlarge it, it is not out of generosity.","hr. formand, jeg går ind for, at eu udvides til at omfatte det, der i geografisk henseende udgør europa, og jeg ser også gerne, at udvidelsen rækker videre. når de stormagter, som dominerer eu, arbejder for udvidelsen, sker det imidlertid ikke af storsind.",Negation Removal,"mr president, i am in favour of the enlargement of the european union to include the whole of geographical europe and beyond, but if the major powers that dominate the european union enlarge it, it is out of generosity.","(0.95, 0.99)",0.9405662491609416,0.9794,0.967741935483871,1.0,0.983606552378393,0.9444444444444444,0.9714285714285714,0.9577464738742314,0.967741935483871,1.0,0.983606552378393,0.95,0.99,en
"i believe that the political goal we have achieved must be matched by progress in upholding human rights, the achievement of economic and social standards and the combating of corruption and crimes whose levels are still very high.","samtidig med det politiske mål, vi har nået, skal vi efter min mening gøre fremskridt, når det gælder om at forsvare menneskerettighederne, nå det økonomiske og sociale niveau, vi stræber efter, og bekæmpe korruption og kriminalitet, der stadig er alt for udbredt.",Word Order Swapping,"i believe that the political goal we have achieved must be matched by progress in upholding human rights, the achievement of economic and social standards and the combating of corruption and crimes whose levels are still high. very ","(0.98, 0.95)",0.9466178497997028,0.9998,1.0,1.0,0.999999995,0.945945945945946,0.945945945945946,0.945945940945946,1.0,1.0,0.999999995,0.98,0.95,en
"det er budskaber, som vi naturligvis regelmæssigt udvikler på det politiske plan i den bedømmelse, vi giver af situationen i de forskellige stater med henvisning til artikel 1 i institutionens mandat, men også i den dialog, som vi fører.","these are the messages that we are of course regularly developing at political level, when we assess the situations of the various states with regard to article 1 of the institution's mandate, but also in the dialogue that we maintain.",Word Duplication,"det er budskaber, som vi naturligvis regelmæssigt udvikler på det politiske plan i den bedømmelse, vi giver af situationen i i de forskellige stater med henvisning til artikel 1 i institutionens mandat, men også i den dialog, som vi fører.","(1.00, 1.00)",0.9590619584781224,0.9974,1.0,1.0,0.999999995,1.0,0.972972972972973,0.986301364863952,1.0,1.0,0.999999995,1.0,1.0,da
"dette er efter min mening elementer, som er afgørende for den nødvendige mentalitetsændring og ændring af det image, som den dag i dag skader den offentlige opfattelse, særligt forbrugernes opfattelse af denne aktivitet med hensyn til visse fiskearter.","these are, in my opinion, elements that are crucial for the necessary change of mentality and of image that even today damage the public perception, especially consumer perception, of this activity with regard to some species of fish.",Letter Order Swapping,"dette er efter min mening elementer, som er afgørende for den nødvendige mentalitetsændring og ædnring af det image, som den dag i dag skader den offentlige opfattelse, særligt forbrugernes opfattelse af denne aktivitet med hensyn til visse fiskearter.","(1.00, 1.00)",0.9370011451812968,0.9761,0.96875,0.96875,0.968749995,0.945945945945946,0.945945945945946,0.945945940945946,0.96875,0.96875,0.968749995,1.0,1.0,da
"faktisk har den brede åbning for kapital og institutionernes accept af privat initiativ som en dynamisk kilde til udvikling haft nogle negative og bekymrende følgevirkninger, som ordføreren beskriver som en regering af kleptokrater og fattiggørelse af befolkningen, hvilket må imødegås.","in fact, the widespread opening up to capital and the institutions' acceptance of private initiative as a dynamic source of development have had some perverse and worrying effects - which the rapporteur details: a government of kleptocrats and the impoverishment of the population - which must be countered.",Letter Removal,"faktisk har den brede åbning for kapital og institutionernes accept af privat initiativ som en dynamisk kilde til udvikling haft nogle negative og bekymrende følgevirkninger, som ordføreren beskriver som en reering af kleptokrater og fattiggørelse af befolkningen, hvilket må imødegås.","(0.99, 0.95)",0.9385522307631308,0.9767,0.9696969696969696,0.9696969696969696,0.96969696469697,0.9473684210526316,0.9473684210526316,0.9473684160526316,0.9696969696969696,0.9696969696969696,0.96969696469697,0.99,0.95,da
"hr. formand, her til eftermiddag vil jeg gerne med deres tilladelse, mine damer og herrer, bruge lidt tid på at forklare dem fire eller fem punkter, som efter min mening er afgørende for en overordnet forståelse af den internationale situation.","mr president, in the short time available to me this afternoon, if the honourable members will allow me, i would like to discuss four or five points which i believe are essential to a global understanding of the international situation.",Letter Duplication,"hr. formand, her til eftermiddag vil jeg gerne med deres tilladelse, mine damer og herrer, bruge lidt tid på at forklare dem fire eller fem punkter, som efter min mening er afgørende for en overordnet forståelse af deen internationale situation.","(0.99, 0.99)",0.9427781070492712,0.9782,0.975,0.975,0.974999995,0.9487179487179488,0.9487179487179488,0.9487179437179488,0.975,0.975,0.974999995,0.99,0.99,da
"kære kolleger, eu's udenrigsministerråd traf i mandags en rigtig beslutning med krav om fuldstændig afvæbning. men vi bliver også nødt til - og alle ved, hvilken vanskelig situation også europæerne befinder sig i - at finde en gylden middelvej.","ladies and gentlemen, on monday the council of european union foreign ministers decided, quite rightly, to call for complete disarmament, but we have to take the middle way - and everyone knows the difficult position europeans are in.",Random Word Addition,"kære kolleger, eu vise's udenrigsministerråd traf i mandags en rigtig beslutning med krav om fuldstændig afvæbning . men vi bliver også nødt til - og alle ved, hvilken vanskelig situation også europæerne befinder sig i - at finde en gylden middelvej.","(0.95, 0.95)",0.9414356817218076,0.9977,0.9714285714285714,0.9444444444444444,0.9577464738742314,0.9473684210526316,0.9230769230769232,0.9350649300657784,0.9714285714285714,0.9444444444444444,0.9577464738742314,0.95,0.95,da
"så med en omskrivning af hr. solanas og hr. pattens ord er der ganske meget tvetydighed, uklarhed og uudtalt vilje til at følge washingtons krigsorienterede linje og blot håbe på, at de forenede nationer vil levere det ønskede figenblad.","so, to adapt the words of mr solana and mr patten, there is quite a lot of ambiguity, obfuscation and the undeclared will to follow the warmongering lead of washington, hoping only that the united nations will provide the desired fig leaf.",Word Replacement,"så med en omskrivning af hr . solanas og hr . pattens ord vægre der ganske meget tvetydighed, uklarhed og uudtalt vilje til at følge washingtons krigsorienterede linje og blot håbe på, at de forenede nationer vil levere det ønskede figenblad.","(0.99, 0.95)",0.940028651976138,0.9772,0.9714285714285714,0.9714285714285714,0.9714285664285714,0.9473684210526316,0.9473684210526316,0.9473684160526316,0.9714285714285714,0.9714285714285714,0.9714285664285714,0.99,0.95,da
"desuden bør vores såkaldte allierede, pakistan, overveje konsekvenserne af sin indsats i forbindelse med landets påståede leverancer af uranberigelsesteknologi til nordkorea som modydelse for hjælp til at armere pakistans ghauri-2-langdistancemissiler med atomsprængladninger gennem en tilpasning af nordkoreanske nodong-missiler.","also, our so-called ally pakistan needs to consider the consequences of its actions in its alleged provision to north korea of uranium enrichment technology in exchange for help in weaponising its ghauri-2 long range missiles with nuclear warheads by adapting north korean nodong missiles.",Word Duplication,"desuden bør vores såkaldte allierede, pakistan, overveje konsekvenserne af sin indsats i forbindelse med landets påståede leverancer af uranberigelsesteknologi til nordkorea som modydelse modydelse for hjælp til at armere pakistans ghauri-2-langdistancemissiler med atomsprængladninger gennem en tilpasning af nordkoreanske nodong-missiler.","(0.99, 0.95)",0.9559673286589744,0.9975,1.0,1.0,0.999999995,1.0,0.9736842105263158,0.9866666616675556,1.0,1.0,0.999999995,0.99,0.95,da
"jeg tror, at hr. gorostiaga er valgt for at vise, at der er en anden side af sagen, hvad angår det, som andre siger om baskerlandet. det er det, han gør, hvad enten vi er enige med ham eller ej.","i think that mr gorostiaga has been elected to show that there is another side to what others are saying concerning the basque country, and that is what he is doing, whether we agree with him or not.",Letter Order Swapping,"jeg tror, at hr. gorostiaga er valgt for at vise, at der er en anden side af sagne, hvad angår det, som andre siger om baskerlandet. det er det, han gør, hvad enten vi er enige med ham eller ej.","(1.00, 1.00)",0.9464594399631752,0.9796,0.9696969696969696,0.9696969696969696,0.96969696469697,0.9487179487179488,0.9487179487179488,0.9487179437179488,0.9696969696969696,0.9696969696969696,0.96969696469697,1.0,1.0,da
"i den forbindelse - og med hensyn til ugifte par - har ordføreren overtaget nogle af de ændringsforslag, som pse-gruppen har stillet og siden har trukket tilbage, og hvor man opfordrer medlemsstaterne til at fjerne de lovgivningsforskelle, der stadig eksisterer på eu-plan.","in this connection and in relation to unmarried couples too, the rapporteur has appropriated a number of amendments tabled and then withdrawn by the group of the party of european socialists, which appeal to the laws of the different member states with a view to putting an end to the discrepancies which still exist at community level.",Word Order Swapping,"i den forbindelse - og med hensyn til ugifte par - har ordføreren overtaget nogle af de ændringsforslag, som pse-gruppen har stillet og siden trukket har tilbage, og hvor man opfordrer medlemsstaterne til at fjerne de lovgivningsforskelle, der stadig eksisterer på eu-plan. ","(1.00, 1.00)",0.9305502028390324,0.9997,1.0,0.9722222222222222,0.9859154879587384,0.926829268292683,0.9047619047619048,0.9156626456031356,1.0,0.9722222222222222,0.9859154879587384,1.0,1.0,da
"vi står lige foran udvidelsen, og jeg mener, at vi må gøre alt for at undgå at begå de samme fejl eller vælge den samme uheldige transportpolitik, som vi har set blive gennemført i medlemsstaterne i de seneste 30-40 år.",enlargement is nearly upon us and i think that we need to do all we can to avoid repeating the same mistakes or again adopting the same unfortunate transport policies that we have seen implemented in the member states over the last 30 or 40 years.,Letter Removal,"vi står lige foran udvidelsen, og jeg mener, at vi må gøre alt for a undgå at begå de samme fejl eller vælge den samme uheldige transportpolitik, som vi har set blive gennemført i medlemsstaterne i de seneste 30-40 år.","(1.00, 1.00)",0.940028651976138,0.9769,1.0,0.9705882352941176,0.9850746218667856,0.9487179487179488,0.9487179487179488,0.9487179437179488,1.0,0.9705882352941176,0.9850746218667856,1.0,1.0,da
"derudover mener jeg, at det på en klodset måde ødelægger den fine balance i lissabon-målsætningerne, da - og der er allerede blevet nævnt flere punkter under debatten - det helt udelader en række målsætninger, og det kun lægger vægt på erhvervslivets interesser.","in addition, i think that it clumsily upsets the careful balance in the lisbon objectives, because - and a number of points have already been mentioned in the debate - it leaves out a number of objectives completely, and it only places the emphasis on the interests of trade and industry.",Letter Order Swapping,"derudover mener jeg, at det på en klodset måde ødelægger den fine balance i lissabon-målsætningerne, da - og der er allerede blevet nænvt flere punkter under debatten - det helt udelader en række målsætninger, og det kun lægger vægt på erhvervslivets interesser.","(1.00, 1.00)",0.9427781070492712,0.9782,0.9722222222222222,0.9722222222222222,0.9722222172222222,0.951219512195122,0.951219512195122,0.951219507195122,0.9722222222222222,0.9722222222222222,0.9722222172222222,1.0,1.0,da
"jeg har støttet denne betænkning, der lægger sig tæt op ad betænkningerne af paasilinna og van velzen, og jeg hilser de resultater velkommen, som kommissionens sonderinger blandt europæiske økonomiske aktører har givet, og den opfølgning, som de har fået.",". (pt) i have supported this report, which is closely linked to the paasilinna and van velzen reports, and i welcome the results of the soundings carried out by the european commission amongst european economic actors and the follow-up given to these soundings.",Letter Duplication,"jeg har støttet denne betænkning, der lægger sig tæt op ad betænkningerne af paasilinna og van velzen, og jeg hilser dee resultater velkommen, som kommissionens sonderinger blandt europæiske økonomiske aktører har givet, og den opfølgning, som de har fået.","(0.99, 0.99)",0.9414356817218076,0.9777,1.0,0.9696969696969696,0.984615379616568,0.9473684210526316,0.9473684210526316,0.9473684160526316,1.0,0.9696969696969696,0.984615379616568,0.99,0.99,da
"næste punkt på dagsordenen er forhandling om mundtlige forespørgsler til rådet og kommissionen (b5-2/2003 og ?5-3/2003) for udvalget om borgernes friheder og rettigheder og retlige og indre anliggender om årlig drøftelse for 2002 om området med frihed, sikkerhed og retfærdighed.","the next item is the debate on oral questions to the council and the commission (b5-2/2003 and ?5-3/2003), on behalf of the committee on citizens' freedoms and rights, justice and home affairs, on the 2002 annual debate on an area of freedom, security and justice.",Word Removal,"næste punkt på dagsordenen er forhandling om mundtlige til rådet og kommissionen (b5-2/2003 og? 5-3/2003) for udvalget om borgernes friheder og rettigheder og retlige og indre anliggender om årlig drøftelse for 2002 om området med frihed, sikkerhed og retfærdighed.","(0.95, 0.98)",0.9419492177147062,0.9799,0.935483870967742,0.935483870967742,0.935483865967742,0.8717948717948718,0.8947368421052632,0.8831168781177264,0.935483870967742,0.935483870967742,0.935483865967742,0.95,0.98,da
"hr. formand, hr. kommissær, mine kære kolleger, jeg støtter kommissionen, og jeg støtter fru sandbæk, når de foreslår, at eu skal engagere sig stærkere i områderne prævention, kampen mod seksuelt overførte sygdomme og forbedring af den gynækologiske forsorg i udviklingslandene.","mr president, commissioner, ladies and gentlemen, the commission and mrs sandbæk have my support when they propose that the european union should seek greater involvement in the areas of contraception, the fight against sexually-transmitted diseases and improved gynaecological provision in developing countries.",Random Word Addition,"hr . formand, hr . kommissær, mine kære kolleger, jeg støtter kommissionen, og jeg tralle støtter fru sandbæk, når de foreslår, at eu skal engagere sig stærkere i områderne prævention, kampen mod seksuelt overførte sygdomme og forbedring af den gynækologiske forsorg i udviklingslandene.","(0.99, 0.95)",0.948661035297062,0.998,1.0,0.9722222222222222,0.9859154879587384,1.0,0.95,0.9743589693622616,1.0,0.9722222222222222,0.9859154879587384,0.99,0.95,da
". (en) fru formand, dette forslag til henstilling fra rådet er baseret på ef-traktatens artikel 152, som slår fast, at fællesskabets indsats skal være et supplement til de nationale politikker og skal omfatte bekæmpelse af de større trusler mod sundheden.","madam president, this proposal for a council recommendation is based on article 152 of the treaty, which stipulates that community action complementing national measures is to cover the fight against the major health scourges.",Letter Duplication,". (en) fru formannd, dette forslag til henstilling fra rådet er baseret på ef-traktatens artikel 152, som slår fast, at fællesskabets indsats skal være et supplement til de nationale politikker og skal omfatte bekæmpelse af de større trusler mod sundheden.","(1.00, 1.00)",0.9427781070492712,0.9782,0.9722222222222222,0.9722222222222222,0.9722222172222222,0.9473684210526316,0.9473684210526316,0.9473684160526316,0.9722222222222222,0.9722222222222222,0.9722222172222222,1.0,1.0,da
"endelig tager de andre ændringsforslag sigte på en indsats mod narkotika i fængslerne og - endnu en gang - mod uddelingen af erstatningsstoffer, som ikke alene er ude af stand til at begrænse skaderne, men også gør det sorte marked større.","lastly, the other amendments propose measures to combat drugs in prisons, to encourage data collection on prevention and, once again, to discourage substitution treatment, which not only fails to reduce damage and consumption but increases, boosts, the black market.",Negation Removal,"endelig tager de andre ændringsforslag sigte på en indsats mod narkotika i fængslerne og - endnu en gang - mod uddelingen af erstatningsstoffer, som alene er ude af stand til at begrænse skaderne, men også gør det sorte marked større.","(0.99, 0.99)",0.9405662491609416,0.9794,0.972972972972973,1.0,0.986301364863952,0.95,0.9743589743589745,0.9620253114564974,0.972972972972973,1.0,0.986301364863952,0.99,0.99,da
"sagt på en anden måde finder jeg det vigtigt, at der foreligger en beslutning fra repræsentanterne for de offentlige opinioner og de europæiske folk, som anmoder staterne om at bruge deres stemme i sikkerhedsrådet til at afvise tanken om krig.","in other words, i believe it is important for the representatives of public opinion and the european peoples to adopt a motion calling upon the states concerned to use their security council vote to reject the idea of war.",Letter Order Swapping,"sagt på en anden måde finder jeg det vigtigt, at der foreligger en beslutning fra repræsentanterne ofr de offentlige opinioner og de europæiske folk, som anmoder staterne om at bruge deres stemme i sikkerhedsrådet til at afvise tanken om krig.","(1.00, 1.00)",0.9385522307631308,0.9767,0.9714285714285714,0.9714285714285714,0.9714285664285714,0.9487179487179488,0.9487179487179488,0.9487179437179488,0.9714285714285714,0.9714285714285714,0.9714285664285714,1.0,1.0,da
"jeg vil derfor endnu en gang bede dem om at støtte kommissionens forslag, og jeg vil gerne takke ordføreren, hr. jarzembowski, og hele holdet, der har arbejdet med teksten, samt alle medlemmer af parlamentet for deres opmærksomhed.","i would therefore like once again to ask you to support this commission proposal and i would like to congratulate the rapporteur, mr jarzembowski, and the whole team which has worked on this text, and all the members of parliament for your attention.",Word Duplication,"jeg vil derfor endnu endnu en gang bede dem om at støtte kommissionens forslag, og jeg vil gerne takke ordføreren, hr . jarzembowski, og hele holdet, der har arbejdet med teksten, samt alle medlemmer af parlamentet for deres opmærksomhed.","(0.99, 0.99)",0.9590619584781224,0.9977,1.0,1.0,0.999999995,1.0,0.9722222222222222,0.9859154879587384,1.0,1.0,0.999999995,0.99,0.99,da
